"customer_id","recency_days","frequency_completed","cancellation_count","monetary_gross","monetary_net","avg_interval_whole_day","avg_interval_fractional_day","distinct_variants_purchased","distinct_families_purchased","order_return_rate_pct","line_item_return_rate_pct"
"16076",2,10,1,2234.73,2173.53,22.3,22.79,71,71,9.1,1.5
"16077",573,1,1,2300.40,600.00,NULL,NULL,8,8,50.0,11.1
"16078",283,2,0,362.99,362.99,385.0,385.85,39,39,0.0,0.0
"16079",16,3,0,1352.00,1352.00,11.5,11.99,18,18,0.0,0.0
"16080",81,4,2,602.56,472.90,122.3,122.95,29,28,33.3,9.1
"16081",55,8,0,4278.96,4278.96,87.7,88.29,235,226,0.0,0.0
"16082",669,1,0,106.75,106.75,NULL,NULL,16,14,0.0,0.0
"16083",100,4,0,2351.42,2351.42,95.3,95.98,61,58,0.0,0.0
"16084",298,1,0,436.18,436.18,NULL,NULL,38,37,0.0,0.0
"16085",22,12,1,2324.71,2318.91,60.1,60.45,258,239,7.7,0.5
"16086",58,10,1,2687.73,2685.65,74.7,75.33,66,64,9.1,0.8
"16087",388,5,0,1739.92,1739.92,74.5,75.04,6,5,0.0,0.0
"16088",575,2,0,1437.43,1437.43,15.0,15.97,3,3,0.0,0.0
"16089",385,2,0,263.49,263.49,122.0,122.92,42,41,0.0,0.0
"16090",623,1,0,180.56,180.56,NULL,NULL,18,17,0.0,0.0
"16091",154,2,0,315.06,315.06,43.0,43.98,16,15,0.0,0.0
"16092",98,6,4,1587.94,1515.49,92.4,92.95,60,60,40.0,4.3
"16093",106,1,0,17.00,17.00,NULL,NULL,1,1,0.0,0.0
"16094",11,11,8,3695.56,3599.16,58.7,59.09,101,99,42.1,7.1
"16095",455,1,0,447.05,447.05,NULL,NULL,30,30,0.0,0.0
"16096",263,4,0,1584.97,1584.97,126.3,126.97,58,56,0.0,0.0
"16097",239,1,0,185.05,185.05,NULL,NULL,10,10,0.0,0.0
"16098",87,14,0,4010.70,4010.70,48.5,49.00,83,78,0.0,0.0
"16099",49,7,1,1573.20,1568.25,99.0,99.35,44,44,12.5,1.4
"16100",462,1,0,582.64,582.64,NULL,NULL,37,37,0.0,0.0
"16101",8,4,3,3229.16,3167.42,163.0,163.63,153,149,42.9,4.0
"16102",41,3,0,1842.14,1842.14,42.5,43.01,41,39,0.0,0.0
"16103",6,22,5,6191.71,6002.76,32.6,33.00,111,108,18.5,3.4
"16104",61,9,2,2774.46,2511.21,83.6,84.00,187,175,18.2,3.7
"16105",248,5,0,2386.19,2386.19,88.3,88.97,92,89,0.0,0.0
"16106",65,1,0,108.38,108.38,NULL,NULL,6,6,0.0,0.0
"16107",17,7,0,3204.16,3204.16,27.0,27.60,16,16,0.0,0.0
"16108",84,4,4,2235.92,2171.93,181.7,182.30,124,120,50.0,5.6
"16109",218,3,1,939.48,923.58,239.5,239.97,30,26,25.0,3.1
"16110",44,4,0,1781.59,1781.59,158.7,159.02,343,342,0.0,0.0
"16111",427,1,0,549.33,549.33,NULL,NULL,72,68,0.0,0.0
"16112",142,4,0,195.74,195.74,64.3,65.04,15,15,0.0,0.0
"16113",182,1,0,161.38,161.38,NULL,NULL,30,28,0.0,0.0
"16114",170,1,0,135.75,135.75,NULL,NULL,8,8,0.0,0.0
"16115",9,12,0,2553.80,2553.80,50.9,51.36,230,224,0.0,0.0
"16116",205,1,1,612.78,592.88,NULL,NULL,34,33,50.0,2.9
"16117",189,3,1,654.40,650.05,200.5,201.00,64,61,25.0,1.1
"16118",392,1,4,4376.25,4255.43,NULL,NULL,41,41,80.0,12.8
"16119",7,8,0,1720.81,1720.81,101.9,102.16,37,37,0.0,0.0
"16120",58,6,1,2967.51,2952.51,72.4,72.59,84,81,14.3,2.1
"16121",56,5,1,1450.04,1430.14,127.0,127.02,256,254,16.7,0.3
"16122",72,6,0,895.62,895.62,69.8,70.40,28,28,0.0,0.0
"16123",51,1,0,307.78,307.78,NULL,NULL,16,16,0.0,0.0
"16124",315,4,2,1772.49,1709.39,138.3,138.39,63,62,33.3,6.8
"16125",366,14,0,4292.35,4292.35,26.9,27.54,168,159,0.0,0.0
"16126",28,15,0,14644.60,14644.60,50.0,50.58,144,134,0.0,0.0
"16127",38,2,0,801.31,801.31,687.0,687.07,75,72,0.0,0.0
"16128",17,11,3,3801.05,3748.40,48.9,49.38,155,155,21.4,2.7
"16129",406,3,0,1396.05,1396.05,49.5,50.04,91,91,0.0,0.0
"16130",421,4,0,987.48,987.48,64.3,65.02,53,52,0.0,0.0
"16131",51,12,3,9957.42,9866.27,62.0,62.37,131,126,20.0,2.7
"16132",543,2,0,664.20,664.20,83.0,83.14,14,12,0.0,0.0
"16133",3,56,22,22992.26,22228.88,10.7,11.18,303,295,28.2,6.7
"16134",21,5,2,2145.34,2119.99,129.3,129.75,85,84,28.6,3.3
"16135",262,2,0,819.45,819.45,321.0,321.12,35,35,0.0,0.0
"16136",59,4,1,946.80,921.08,200.7,201.28,44,44,20.0,4.2
"16137",679,1,0,422.70,422.70,NULL,NULL,28,24,0.0,0.0
"16138",367,3,1,910.35,902.40,106.0,106.05,35,35,25.0,2.6
"16139",18,5,0,1111.15,1111.15,178.8,179.45,47,47,0.0,0.0
"16140",52,3,1,1433.46,1416.46,187.5,188.00,50,50,25.0,1.5
"16141",87,2,0,955.94,955.94,328.0,328.96,47,47,0.0,0.0
"16142",249,1,0,535.34,535.34,NULL,NULL,37,37,0.0,0.0
"16143",2,12,4,4555.08,4511.13,65.7,66.02,107,103,25.0,2.2
"16144",246,1,0,175.20,175.20,NULL,NULL,1,1,0.0,0.0
"16145",8,19,10,6805.44,6693.60,31.6,31.99,217,208,34.5,5.3
"16146",156,4,0,946.38,946.38,96.7,97.05,34,33,0.0,0.0
"16147",133,5,2,2398.91,2367.02,134.3,134.72,113,113,28.6,2.9
"16148",295,2,2,386.62,370.37,140.0,140.16,9,9,50.0,25.0
"16149",4,3,0,422.22,422.22,211.5,212.41,30,30,0.0,0.0
"16150",38,10,10,4002.17,3761.27,75.0,75.54,143,140,50.0,13.9
"16152",268,1,0,1829.04,1829.04,NULL,NULL,29,29,0.0,0.0
"16153",49,11,2,5133.49,5047.09,50.8,51.29,161,158,15.4,0.9
"16155",381,5,1,796.90,781.05,39.3,39.51,45,45,16.7,4.0
"16156",8,20,6,6188.18,5931.01,37.9,38.36,199,197,23.1,5.4
"16157",15,3,1,656.69,644.24,28.0,28.50,12,12,25.0,5.3
"16158",521,9,1,628.32,611.32,26.1,26.49,29,27,10.0,2.8
"16159",281,4,1,1232.79,1230.29,151.0,151.68,31,28,20.0,1.9
"16160",63,2,2,1025.44,1009.45,20.0,20.14,20,20,50.0,9.1
"16161",1,43,13,12580.06,12279.97,15.4,15.91,458,440,23.2,3.6
"16162",251,1,0,37.40,37.40,NULL,NULL,2,2,0.0,0.0
"16163",224,6,8,2407.98,1822.03,100.6,101.04,59,58,57.1,15.0
"16164",16,3,1,822.48,802.53,12.5,12.62,27,27,25.0,2.9
"16165",504,1,0,79.90,79.90,NULL,NULL,1,1,0.0,0.0
"16166",427,2,2,435.83,327.48,263.0,263.06,18,17,50.0,15.4
"16167",413,5,1,1386.12,1149.87,80.8,81.05,51,48,16.7,11.3
"16168",10,66,6,10360.67,10279.02,10.8,11.17,131,126,8.3,3.8
"16169",7,4,0,1822.97,1822.97,22.3,22.39,71,69,0.0,0.0
"16170",50,20,5,6869.00,6813.67,31.5,32.04,254,250,20.0,2.7
"16171",58,1,0,73.20,73.20,NULL,NULL,3,3,0.0,0.0
"16172",94,8,0,1884.55,1884.55,59.0,59.70,81,81,0.0,0.0
"16173",15,6,1,1418.32,1406.57,16.0,16.56,70,70,14.3,3.4
"16174",125,7,0,2246.75,2246.75,79.0,79.49,28,28,0.0,0.0
"16175",93,7,0,1836.44,1836.44,77.7,78.18,59,58,0.0,0.0
"16176",420,4,3,2052.69,1964.04,65.7,66.32,53,51,42.9,11.1
"16177",49,8,4,2247.31,2141.61,84.7,85.28,79,78,33.3,7.8
"16178",137,2,0,612.60,612.60,263.0,263.05,24,22,0.0,0.0
"16179",60,1,0,215.83,215.83,NULL,NULL,11,11,0.0,0.0
"16180",99,13,3,16249.87,16170.27,35.8,36.18,171,166,18.8,5.8
"16181",72,1,0,305.54,305.54,NULL,NULL,11,11,0.0,0.0
"16182",71,9,0,9971.65,9971.65,70.6,71.02,20,20,0.0,0.0
"16183",66,4,0,1077.81,1077.81,112.7,113.34,32,32,0.0,0.0
"16184",63,6,1,1158.79,1155.54,29.0,29.43,26,26,14.3,2.2
"16185",16,3,0,644.72,644.72,273.5,273.97,39,39,0.0,0.0
"16186",22,26,4,8718.43,8676.23,27.9,28.32,172,169,13.3,1.4
"16187",31,15,2,6911.44,6841.24,17.5,18.06,160,155,11.8,0.7
"16188",44,5,1,1087.66,1077.71,90.5,91.01,72,72,16.7,1.3
"16189",15,2,0,215.48,215.48,69.0,69.85,9,9,0.0,0.0
"16190",39,8,0,2723.55,2723.55,97.3,97.88,89,89,0.0,0.0
"16191",2,24,15,15677.82,15155.17,31.2,31.56,113,112,38.5,8.7
"16192",735,1,0,351.30,351.30,NULL,NULL,11,10,0.0,0.0
"16193",236,2,0,630.43,630.43,174.0,174.06,38,38,0.0,0.0
"16194",374,1,0,308.60,308.60,NULL,NULL,8,8,0.0,0.0
"16195",722,1,0,323.25,323.25,NULL,NULL,16,16,0.0,0.0
"16196",488,1,0,93.30,93.30,NULL,NULL,4,2,0.0,0.0
"16197",468,9,0,2016.71,2016.71,31.3,31.76,52,52,0.0,0.0
"16198",74,2,0,1030.04,1030.04,362.0,362.04,30,30,0.0,0.0
"16199",391,7,0,942.75,942.75,39.2,39.79,2,2,0.0,0.0
"16200",3,12,1,5608.10,5594.60,66.2,66.63,361,340,7.7,0.2
"16201",2,5,1,2112.12,2070.17,102.5,103.04,86,85,16.7,3.1
"16202",360,9,2,2501.99,2467.04,46.8,47.12,105,103,18.2,1.6
"16203",58,6,1,943.84,940.09,88.6,89.19,56,55,14.3,1.5
"16204",22,3,1,918.71,913.71,353.0,353.92,86,81,25.0,1.0
"16205",30,7,0,1813.51,1813.51,84.8,85.32,146,140,0.0,0.0
"16206",54,13,1,2577.12,2572.17,51.8,52.48,186,181,7.1,0.4
"16207",24,1,0,394.38,394.38,NULL,NULL,19,19,0.0,0.0
"16208",44,10,0,3440.45,3440.45,67.2,67.65,180,174,0.0,0.0
"16209",88,9,0,4146.78,4146.78,56.9,57.25,51,51,0.0,0.0
"16210",1,33,2,33730.97,33545.52,22.5,23.00,144,141,5.7,1.2
"16211",80,3,1,1090.59,1086.34,174.0,174.93,35,33,25.0,2.7
"16212",18,4,1,1293.71,1284.56,216.7,216.97,71,71,20.0,2.5
"16213",78,1,0,159.00,159.00,NULL,NULL,6,6,0.0,0.0
"16214",170,4,0,2038.25,2038.25,87.7,88.30,84,84,0.0,0.0
"16215",80,1,0,242.35,242.35,NULL,NULL,14,14,0.0,0.0
"16216",266,1,0,914.93,914.93,NULL,NULL,37,37,0.0,0.0
"16217",234,2,1,304.25,266.45,46.0,46.92,13,13,33.3,16.7
"16218",29,13,6,3968.67,3872.30,43.9,44.31,82,77,31.6,13.9
"16219",500,1,0,40.80,40.80,NULL,NULL,1,1,0.0,0.0
"16221",36,9,1,2018.47,2011.97,55.6,56.24,176,173,10.0,0.8
"16222",317,2,0,1272.05,1272.05,402.0,402.96,133,132,0.0,0.0
"16223",374,2,0,1087.05,1087.05,20.0,20.99,101,99,0.0,0.0
"16224",56,5,0,1616.54,1616.54,82.0,82.55,107,107,0.0,0.0
"16225",44,15,3,2859.31,2813.81,44.1,44.70,189,181,16.7,1.6
"16226",202,5,0,672.17,672.17,52.0,52.54,23,23,0.0,0.0
"16227",218,3,3,1027.22,948.82,154.5,155.00,28,27,50.0,17.1
"16228",373,3,1,885.71,881.06,7.0,7.40,45,44,25.0,1.8
"16229",86,6,1,2867.86,2835.36,95.0,95.44,144,143,14.3,2.2
"16230",189,2,0,542.03,542.03,30.0,30.79,32,31,0.0,0.0
"16231",378,4,0,1074.47,1074.47,72.3,72.71,69,68,0.0,0.0
"16232",32,7,3,2712.97,2692.02,83.8,84.49,60,58,30.0,2.8
"16233",70,9,3,1818.31,1678.26,82.8,83.27,49,47,25.0,6.4
"16234",473,3,1,333.18,312.78,42.5,42.58,13,13,25.0,6.3
"16235",40,8,2,2043.71,1980.61,61.0,61.42,79,78,20.0,5.8
"16236",77,1,0,432.20,432.20,NULL,NULL,20,20,0.0,0.0
"16237",436,1,0,136.65,136.65,NULL,NULL,7,7,0.0,0.0
"16238",422,1,0,63.66,63.66,NULL,NULL,6,6,0.0,0.0
"16239",56,6,1,1492.20,1450.90,80.8,81.31,24,24,14.3,5.4
"16240",7,2,3,3718.80,3693.81,53.0,53.03,126,126,60.0,4.9
"16241",9,16,0,3989.81,3989.81,26.3,26.73,499,471,0.0,0.0
"16242",7,14,4,7404.65,7370.50,47.7,48.15,348,342,22.2,1.2
"16243",33,2,0,409.10,409.10,21.0,21.02,49,48,0.0,0.0
"16244",211,2,0,1522.75,1522.75,160.0,160.94,88,82,0.0,0.0
"16245",23,3,2,1413.66,1352.36,116.5,116.52,80,80,40.0,3.2
"16246",459,2,0,821.35,821.35,209.0,209.98,79,78,0.0,0.0
"16247",169,1,0,114.56,114.56,NULL,NULL,16,16,0.0,0.0
"16248",61,1,0,152.94,152.94,NULL,NULL,7,7,0.0,0.0
"16249",52,5,0,1800.07,1800.07,46.0,46.71,67,67,0.0,0.0
"16250",260,3,0,565.24,565.24,62.0,62.59,29,29,0.0,0.0
"16251",511,1,0,128.31,128.31,NULL,NULL,20,20,0.0,0.0
"16252",365,1,1,295.09,0.00,NULL,NULL,21,21,50.0,50.0
"16253",66,7,0,7222.20,7222.20,110.2,110.78,217,212,0.0,0.0
"16254",377,3,0,967.44,967.44,126.0,126.95,65,61,0.0,0.0
"16255",16,15,4,4530.00,4457.59,47.1,47.72,231,225,21.1,1.2
"16256",257,3,1,1579.37,1559.57,165.0,165.54,26,26,25.0,3.4
"16257",176,1,0,21.95,21.95,NULL,NULL,1,1,0.0,0.0
"16258",44,15,1,11942.52,11833.52,42.0,42.43,253,251,6.3,0.3
"16259",409,3,0,340.94,340.94,97.0,97.45,75,74,0.0,0.0
"16260",50,1,0,1035.45,1035.45,NULL,NULL,18,17,0.0,0.0
"16261",16,6,0,1041.16,1041.16,84.4,85.01,118,115,0.0,0.0
"16262",360,1,2,755.15,677.78,NULL,NULL,46,45,66.7,8.0
"16263",422,1,0,348.16,348.16,NULL,NULL,19,19,0.0,0.0
"16264",437,2,0,823.53,823.53,7.0,7.95,62,61,0.0,0.0
"16265",8,12,3,6685.17,6643.62,35.9,36.19,191,183,20.0,0.9
"16266",73,14,0,1757.95,1757.95,45.6,46.14,73,72,0.0,0.0
"16267",590,1,0,186.66,186.66,NULL,NULL,7,7,0.0,0.0
"16268",70,2,0,617.65,617.65,0.0,0.00,44,44,0.0,0.0
"16269",427,1,1,717.57,714.59,NULL,NULL,53,53,50.0,1.9
"16270",352,1,0,1141.24,1141.24,NULL,NULL,54,53,0.0,0.0
"16271",15,8,1,3367.82,3361.87,88.9,89.57,175,163,11.1,0.3
"16272",116,1,0,411.70,411.70,NULL,NULL,25,23,0.0,0.0
"16273",647,2,0,318.34,318.34,7.0,7.89,15,12,0.0,0.0
"16274",372,1,0,331.55,331.55,NULL,NULL,63,62,0.0,0.0
"16275",196,3,0,2151.11,2151.11,222.0,222.46,105,105,0.0,0.0
"16276",176,3,0,2629.39,2629.39,215.0,215.45,20,20,0.0,0.0
"16277",733,1,0,188.69,188.69,NULL,NULL,23,23,0.0,0.0
"16278",22,3,4,1117.84,1056.59,199.0,199.53,50,50,57.1,8.3
"16279",20,9,1,5698.28,5685.38,71.4,71.88,243,237,10.0,0.6
"16280",724,1,0,238.05,238.05,NULL,NULL,16,16,0.0,0.0
"16281",71,3,1,3424.02,3416.52,304.5,305.03,27,25,25.0,2.5
"16282",339,3,0,1307.58,1307.58,189.0,189.50,31,31,0.0,0.0
"16283",5,8,4,4348.62,4256.17,91.4,91.99,384,362,33.3,1.9
"16284",30,3,0,1018.48,1018.48,181.0,181.06,108,106,0.0,0.0
"16285",645,1,0,176.90,176.90,NULL,NULL,31,25,0.0,0.0
"16286",476,2,2,328.95,263.65,146.0,146.20,17,16,50.0,10.5
"16287",169,5,0,1006.98,1006.98,129.5,129.99,18,16,0.0,0.0
"16288",469,1,0,129.85,129.85,NULL,NULL,7,7,0.0,0.0
"16289",461,1,1,136.31,98.81,NULL,NULL,21,19,50.0,4.5
"16290",464,4,0,1957.70,1957.70,33.0,33.67,85,84,0.0,0.0
"16292",116,5,4,1253.76,1171.46,120.0,120.74,51,51,44.4,7.5
"16293",8,15,4,4279.20,4253.45,50.2,50.50,168,167,21.1,2.2
"16294",476,1,0,126.05,126.05,NULL,NULL,8,8,0.0,0.0
"16295",9,4,0,1328.55,1328.55,18.0,18.30,70,67,0.0,0.0
"16296",625,4,2,1313.67,1245.97,31.3,31.68,56,56,33.3,10.8
"16297",249,1,2,301.90,278.55,NULL,NULL,20,20,66.7,9.1
"16298",22,7,2,1085.70,1080.00,69.3,69.98,32,32,22.2,4.1
"16299",472,1,1,193.65,178.65,NULL,NULL,12,12,50.0,7.7
"16300",429,3,0,1367.32,1367.32,122.5,122.53,190,183,0.0,0.0
"16301",736,1,0,107.33,107.33,NULL,NULL,6,6,0.0,0.0
"16302",107,1,1,233.22,212.82,NULL,NULL,11,11,50.0,8.3
"16303",25,7,2,7928.27,7823.72,100.2,100.98,156,155,22.2,2.4
"16304",694,1,0,381.66,381.66,NULL,NULL,25,25,0.0,0.0
"16305",138,1,0,361.22,361.22,NULL,NULL,22,22,0.0,0.0
"16306",213,7,3,1124.72,1094.72,36.5,36.85,55,55,30.0,4.3
"16307",428,3,0,1194.92,1194.92,73.5,74.00,69,69,0.0,0.0
"16308",37,7,0,5120.00,5120.00,114.0,114.47,1,1,0.0,0.0
"16309",91,2,1,706.57,686.67,134.0,134.16,39,39,33.3,4.5
"16310",413,2,0,460.08,460.08,227.0,227.96,26,25,0.0,0.0
"16311",17,2,0,616.26,616.26,31.0,31.82,35,35,0.0,0.0
"16312",431,1,0,171.15,171.15,NULL,NULL,10,10,0.0,0.0
"16313",2,2,0,274.15,274.15,46.0,46.17,16,16,0.0,0.0
"16314",389,3,0,1491.40,1491.40,41.0,41.50,58,56,0.0,0.0
"16315",330,2,0,402.71,402.71,205.0,205.92,21,21,0.0,0.0
"16316",63,13,6,5744.91,5533.31,35.2,35.75,193,190,31.6,2.3
"16317",119,5,1,2192.51,2179.76,116.0,116.28,103,103,16.7,0.8
"16318",34,1,0,328.15,328.15,NULL,NULL,19,19,0.0,0.0
"16319",217,1,0,404.40,404.40,NULL,NULL,3,3,0.0,0.0
"16320",171,6,1,5628.99,5618.79,101.4,101.82,193,185,14.3,0.4
"16321",71,7,3,604.55,265.50,110.7,111.03,15,15,30.0,36.1
"16322",0,2,0,326.75,326.75,35.0,35.05,28,28,0.0,0.0
"16323",195,2,0,353.66,353.66,381.0,381.21,4,3,0.0,0.0
"16324",127,3,0,408.59,408.59,24.0,24.47,100,98,0.0,0.0
"16325",43,12,5,3597.50,3470.90,62.0,62.62,104,102,29.4,4.2
"16326",5,24,1,4626.25,4601.25,29.0,29.34,242,227,4.0,0.2
"16327",13,16,4,10129.04,10103.22,46.9,47.40,288,268,20.0,0.8
"16328",562,1,0,310.83,310.83,NULL,NULL,16,16,0.0,0.0
"16329",427,4,0,1664.92,1664.92,103.0,103.68,83,79,0.0,0.0
"16330",17,7,1,625.38,615.68,107.2,107.50,105,102,12.5,1.7
"16331",431,6,0,2037.70,2037.70,41.6,42.02,33,28,0.0,0.0
"16332",27,11,2,1997.49,1977.05,55.5,56.10,157,154,15.4,1.0
"16333",7,22,0,26626.80,26626.80,14.0,14.38,9,9,0.0,0.0
"16334",491,1,0,263.73,263.73,NULL,NULL,54,51,0.0,0.0
"16335",551,7,1,2753.52,2726.52,30.3,30.68,193,170,12.5,0.3
"16336",420,4,0,3517.69,3517.69,70.0,70.40,64,59,0.0,0.0
"16337",36,1,0,151.05,151.05,NULL,NULL,10,10,0.0,0.0
"16338",156,1,0,214.80,214.80,NULL,NULL,11,11,0.0,0.0
"16339",283,1,0,94.05,94.05,NULL,NULL,17,17,0.0,0.0
"16340",106,3,0,1496.24,1496.24,221.5,222.03,277,274,0.0,0.0
"16341",24,7,3,3850.79,3832.29,97.0,97.49,103,102,30.0,6.5
"16342",74,4,0,322.41,322.41,34.3,34.73,10,10,0.0,0.0
"16343",15,3,0,614.12,614.12,195.5,195.57,54,54,0.0,0.0
"16344",157,4,0,842.42,842.42,169.7,170.05,43,41,0.0,0.0
"16345",43,2,0,1178.79,1178.79,438.0,438.95,95,95,0.0,0.0
"16346",384,1,0,224.51,224.51,NULL,NULL,15,15,0.0,0.0
"16347",10,11,2,3442.96,3415.56,62.1,62.60,209,202,15.4,0.9
"16348",31,8,0,1742.08,1742.08,56.4,56.87,179,175,0.0,0.0
"16349",290,1,0,53.50,53.50,NULL,NULL,9,9,0.0,0.0
"16350",20,9,3,2253.89,2222.49,50.3,50.87,72,71,25.0,3.9
"16351",332,13,5,3330.03,3279.13,33.0,33.56,124,122,27.8,5.6
"16352",17,2,0,494.44,494.44,20.0,20.08,28,28,0.0,0.0
"16353",3,38,3,9795.46,9781.93,19.3,19.70,76,75,7.3,1.7
"16354",62,5,0,1119.46,1119.46,131.5,132.01,116,112,0.0,0.0
"16355",373,1,1,416.35,349.20,NULL,NULL,47,46,50.0,4.0
"16356",197,6,1,415.87,414.42,70.2,70.80,27,27,14.3,1.7
"16357",32,4,0,868.37,868.37,115.3,115.96,43,43,0.0,0.0
"16358",0,5,1,2919.65,2917.10,97.8,98.29,118,117,16.7,0.6
"16359",6,16,4,2697.75,2379.40,43.2,43.62,78,78,20.0,3.8
"16360",4,6,2,3450.41,3349.57,16.2,16.79,365,352,25.0,1.4
"16361",9,4,0,891.21,891.21,20.3,20.66,87,86,0.0,0.0
"16362",31,6,5,922.16,816.96,80.6,81.03,67,67,45.5,10.0
"16363",52,1,0,109.36,109.36,NULL,NULL,5,5,0.0,0.0
"16364",11,2,0,705.79,705.79,125.0,125.87,48,48,0.0,0.0
"16365",17,15,1,3167.34,3156.94,50.3,50.78,97,96,6.3,0.8
"16366",18,4,0,1548.13,1548.13,234.7,234.97,74,72,0.0,0.0
"16367",36,3,0,1350.48,1350.48,172.5,173.00,196,193,0.0,0.0
"16368",1,3,0,621.44,621.44,216.0,216.54,74,68,0.0,0.0
"16369",17,7,0,2654.48,2654.48,98.3,98.83,114,114,0.0,0.0
"16370",81,4,0,1301.91,1301.91,47.3,47.66,143,137,0.0,0.0
"16371",448,1,0,157.20,157.20,NULL,NULL,11,11,0.0,0.0
"16372",32,5,1,1290.31,1260.31,143.0,143.48,271,258,16.7,0.3
"16373",381,2,0,309.49,309.49,29.0,29.11,25,25,0.0,0.0
"16374",65,5,0,1709.55,1709.55,130.3,130.52,275,269,0.0,0.0
"16375",469,2,0,104.00,104.00,0.0,0.01,11,10,0.0,0.0
"16376",8,2,1,974.96,965.47,8.0,8.79,104,103,33.3,2.4
"16377",266,2,0,1308.48,1308.48,350.0,350.21,6,6,0.0,0.0
"16378",246,3,0,362.95,362.95,31.0,31.55,22,22,0.0,0.0
"16379",3,4,1,2157.40,2131.90,24.7,24.75,87,87,20.0,0.9
"16380",60,1,0,1743.15,1743.15,NULL,NULL,28,27,0.0,0.0
"16381",395,2,0,247.85,247.85,22.0,22.87,60,60,0.0,0.0
"16382",407,2,0,353.10,353.10,142.0,142.15,42,41,0.0,0.0
"16383",74,7,1,2887.99,2828.94,99.2,99.83,238,218,12.5,1.0
"16384",89,4,0,1358.95,1358.95,166.3,166.96,80,78,0.0,0.0
"16385",59,5,0,881.35,881.35,142.3,142.75,94,92,0.0,0.0
"16386",28,3,0,1068.16,1068.16,179.5,179.52,127,122,0.0,0.0
"16387",322,5,0,882.46,882.46,78.8,78.99,68,68,0.0,0.0
"16388",653,1,0,186.05,186.05,NULL,NULL,13,12,0.0,0.0
"16389",52,4,1,1382.07,1362.27,76.0,76.65,33,33,20.0,2.9
"16390",536,3,0,467.50,467.50,70.5,71.39,16,16,0.0,0.0
"16391",400,4,0,1048.86,1048.86,53.3,53.68,260,248,0.0,0.0
"16392",269,3,0,755.45,755.45,146.0,146.02,124,115,0.0,0.0
"16393",1,23,7,5297.77,5192.61,33.0,33.46,313,308,23.3,3.6
"16394",49,5,4,1555.34,1412.06,57.8,58.24,61,60,44.4,17.0
"16395",60,14,3,3517.56,3438.66,51.3,51.77,415,399,17.6,0.9
"16396",472,1,2,137.80,102.70,NULL,NULL,8,8,66.7,33.3
"16397",627,1,0,123.13,123.13,NULL,NULL,9,9,0.0,0.0
"16398",144,2,2,1705.80,1631.15,99.0,99.23,75,75,50.0,4.7
"16399",18,3,0,628.42,628.42,184.5,185.02,96,93,0.0,0.0
"16400",94,9,0,3059.85,3059.85,79.1,79.62,214,200,0.0,0.0
"16401",0,23,15,6847.45,6629.24,24.8,25.19,109,106,39.5,6.0
"16402",264,2,0,293.45,293.45,104.0,104.95,55,55,0.0,0.0
"16403",301,1,1,177.50,161.05,NULL,NULL,10,10,50.0,33.3
"16404",69,1,1,443.05,430.30,NULL,NULL,23,23,50.0,4.2
"16405",301,2,0,167.25,167.25,7.0,7.93,3,3,0.0,0.0
"16406",18,3,1,528.36,509.66,317.5,317.50,135,132,25.0,1.3
"16407",12,14,0,2761.65,2761.65,31.8,32.30,120,119,0.0,0.0
"16408",590,1,0,231.93,231.93,NULL,NULL,45,44,0.0,0.0
"16409",35,12,0,5652.74,5652.74,62.2,62.73,335,318,0.0,0.0
"16410",733,1,0,130.32,130.32,NULL,NULL,5,5,0.0,0.0
"16411",18,4,0,756.39,756.39,135.7,136.31,139,137,0.0,0.0
"16412",53,5,0,593.19,593.19,154.8,154.99,84,84,0.0,0.0
"16413",56,2,0,522.03,522.03,318.0,318.97,55,54,0.0,0.0
"16414",21,5,0,551.21,551.21,168.0,168.24,58,58,0.0,0.0
"16415",43,3,0,696.76,696.76,315.5,316.02,120,115,0.0,0.0
"16416",26,9,1,2957.88,2937.88,78.1,78.50,146,145,10.0,0.5
"16417",492,1,0,35.70,35.70,NULL,NULL,1,1,0.0,0.0
"16418",44,5,0,1028.74,1028.74,94.3,94.50,121,121,0.0,0.0
"16419",112,8,1,1463.70,1450.95,79.0,79.42,62,58,11.1,1.1
"16420",395,1,0,75.00,75.00,NULL,NULL,2,2,0.0,0.0
"16421",375,3,0,526.27,526.27,46.0,46.53,35,35,0.0,0.0
"16422",16,107,15,61656.42,59939.52,6.0,6.41,109,107,12.3,2.9
"16423",24,1,0,346.12,346.12,NULL,NULL,18,18,0.0,0.0
"16424",190,2,1,443.06,392.06,191.0,191.09,10,10,33.3,7.1
"16425",301,1,0,302.70,302.70,NULL,NULL,21,21,0.0,0.0
"16426",1,10,0,1863.76,1863.76,30.0,30.44,211,200,0.0,0.0
"16427",262,2,0,241.06,241.06,21.0,21.08,8,8,0.0,0.0
"16428",80,3,1,638.49,635.54,42.0,42.00,121,118,25.0,0.8
"16429",105,1,0,284.55,284.55,NULL,NULL,2,2,0.0,0.0
"16430",56,6,0,1102.94,1102.94,124.2,124.82,18,18,0.0,0.0
"16431",212,3,0,623.28,623.28,42.0,42.00,51,51,0.0,0.0
"16432",63,1,0,287.40,287.40,NULL,NULL,8,8,0.0,0.0
"16433",27,2,0,384.52,384.52,380.0,380.07,33,33,0.0,0.0
"16434",28,12,1,2673.69,2658.99,59.5,60.18,126,126,7.7,0.6
